순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
249,경기도,수원시 영통구,앨리웨이광교,경기 수원시 영통구 광교호수공원로 80-0,쇼핑,쇼핑몰,124352
250,경기도,이천시,비에이비스타CC,경기 이천시 어농로 272-0,레저스포츠,육상레저스포츠,124199
251,인천광역시,부평구,삼산농산물도매시장,인천 부평구 영성동로 46-0,쇼핑,시장,123781
252,경기도,가평군,아침고요수목원,경기 가평군 수목원로 432-0,문화관광,테마공원,123740
253,경기도,양주시,LF스퀘어양주점,경기 양주시 평화로 1593-0,쇼핑,쇼핑몰,123706
254,충청남도,공주시,동학사,충남 공주시 동학사1로 462-0,역사관광,종교성지,123704
255,부산광역시,기장군,롯데월드어드벤처부산,부산 기장군 동부산관광로 42-0,문화관광,테마공원,123352
256,경상북도,영덕군,강구항,경북 영덕군,자연관광,자연경관(하천/해양),122977
257,서울특별시,마포구,망원한강공원,서울 마포구 마포나루길 467-0,문화관광,도시공원,121738
258,인천광역시,중구,클럽72CC바다코스,인천 중구 공항동로 392-0,레저스포츠,육상레저스포츠,120690
259,대구광역시,수성구,수성못,대구 수성구,자연관광,자연경관(하천/해양),120317
260,대구광역시,북구,EXCO서관,대구 북구 엑스코로 10-0,문화관광,전시시설,119904
261,충청남도,천안시 서북구,갤러리아백화점센터시티점,충남 천안시 서북구 공원로 227-0,쇼핑,백화점,119132
262,경기도,용인시 처인구,용인공용버스터미널,경기 용인시 처인구 중부대로 1486-0,기타관광,교통시설,118491
263,경기도,고양시 일산동구,뉴코아아울렛일산점,경기 고양시 일산동구 중앙로 1206-0,쇼핑,대형마트,118470
264,전라남도,순천시,순천만국가정원,전남 순천시 국가정원1호길 47-0,기타관광,기타관광,118218
265,경기도,과천시,국립과천과학관,경기 과천시 상하벌로 110-0,문화관광,전시시설,118078
266,부산광역시,기장군,기장시장,부산 기장군 읍내로104번길 16-0,쇼핑,시장,116840
267,경기도,남양주시,마석역,경기 남양주시 마석중앙로 107-0,기타관광,교통시설,116268
268,광주광역시,광산구,광주공항,광주 광산구 상무대로 420-25,기타관광,교통시설,116200
269,경기도,포천시,산정호수,경기 포천시,자연관광,자연경관(하천/해양),116160
270,전라남도,여수시,오동도,전남 여수시 오동도로 222-0,자연관광,자연경관(하천/해양),115467
271,세종특별자치시,세종특별자치시,세종호수공원,세종시,문화관광,도시공원,114546
272,경기도,고양시 일산서구,원마운트,경기 고양시 일산서구 한류월드로 300-0,쇼핑,쇼핑몰,114381
273,경기도,파주시,문산역,경기 파주시 문산역로 94-0,기타관광,교통시설,114019
274,경기도,성남시 분당구,롯데백화점분당점,경기 성남시 분당구 황새울로200번길 45-0,쇼핑,백화점,113721
275,경기도,성남시 분당구,아브뉴프랑판교,경기 성남시 분당구 동판교로177번길 25-0,쇼핑,쇼핑몰,113398
276,서울특별시,송파구,현대시티몰가든파이브점,서울 송파구 충민로 66-0,쇼핑,쇼핑몰,113212
277,서울특별시,금천구,현대시티아울렛가산점,서울 금천구 디지털로10길 9-0,쇼핑,쇼핑몰,113206
278,부산광역시,강서구,스타필드시티명지,부산 강서구 명지국제6로 168-0,쇼핑,쇼핑몰,113082
279,대구광역시,동구,롯데아울렛이시아폴리스점,대구 동구 팔공로49길 16-0,쇼핑,쇼핑몰,112820
280,서울특별시,서초구,헌릉과인릉,서울 서초구 헌인릉길 34-0,역사관광,역사유적지,112622
281,부산광역시,서구,송도해수욕장,부산 서구,자연관광,자연경관(하천/해양),112360
282,서울특별시,종로구,광장시장,서울 종로구 창경궁로 88-0,쇼핑,시장,112137
283,충청북도,단양군,단양구경시장,충북 단양군 도전5길 31-0,쇼핑,시장,111990
284,경기도,고양시 덕양구,행주산성,경기 고양시 덕양구 행주로15번길 89-0,역사관광,역사유적지,111975
285,제주특별자치도,제주시,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,문화관광,전시시설,111909
286,경기도,하남시,미사경정공원,경기 하남시 미사대로 505-0,문화관광,도시공원,111761
287,충청남도,부여군,롯데아울렛부여점,충남 부여군 백제문로 387-0,쇼핑,쇼핑몰,111443
288,강원특별자치도,강릉시,강릉역,강원 강릉시 용지로 176-0,기타관광,교통시설,111367
289,경기도,가평군,남이섬선착장,경기 가평군 북한강변로 1024-0,기타관광,교통시설,111316
290,서울특별시,구로구,NC백화점신구로점,서울 구로구 구로중앙로 152-0,쇼핑,백화점,111204
291,부산광역시,영도구,태종대,부산 영도구 전망로 24-0,역사관광,역사유적지,110922
292,경기도,안양시 만안구,안양예술공원,경기 안양시 만안구 예술공원로 195-1,문화관광,도시공원,110807
293,서울특별시,용산구,전쟁기념관,서울 용산구 이태원로 29-0,문화관광,전시시설,110731
294,경상남도,창원시 성산구,롯데백화점창원점,경남 창원시 성산구 중앙대로 124-0,쇼핑,백화점,109671
295,서울특별시,강남구,갤러리아백화점명품관WEST,서울 강남구 압구정로 343-0,쇼핑,백화점,109617
296,충청남도,서산시,삼길포항,충남 서산시,자연관광,자연경관(하천/해양),109555
297,경기도,고양시 일산동구,벨라시타,경기 고양시 일산동구 강송로 33-0,쇼핑,쇼핑몰,109545
298,울산광역시,남구,현대백화점울산점,울산 남구 삼산로 261-0,쇼핑,백화점,109516
299,광주광역시,광산구,광주송정역,광주 광산구 상무대로 201-0,기타관광,교통시설,109010
300,충청남도,아산시,퍼스트빌리지,충남 아산시 해위안길 127-0,쇼핑,쇼핑몰,108829
301,부산광역시,동래구,롯데백화점동래점,부산 동래구 중앙대로 1393-0,쇼핑,백화점,108754
302,전라남도,여수시,여수해상케이블카놀아정류장,전남 여수시 돌산로 3600-1,기타관광,기타관광,108487
303,서울특별시,금천구,마리오아울렛1관,서울 금천구 디지털로 185-0,쇼핑,쇼핑몰,108079
304,경상북도,경주시,대릉원,경북 경주시 계림로 9-0,역사관광,역사유적지,108040
305,경상남도,김해시,신세계백화점김해점,경남 김해시 김해대로 2232-0,쇼핑,백화점,107665
306,경상북도,포항시 남구,포항시외버스터미널,경북 포항시 남구 중흥로 85-0,기타관광,교통시설,107567
307,충청남도,서산시,해미읍성,충남 서산시 남문2로 143-0,역사관광,역사유적지,107549
308,경기도,수원시 영통구,아브뉴프랑광교,경기 수원시 영통구 센트럴타운로 85-0,쇼핑,쇼핑몰,107496
309,서울특별시,종로구,북악스카이웨이,서울 종로구,기타관광,데이트코스,107460
310,서울특별시,서초구,잠원한강공원,서울 서초구 잠원로 221-124,문화관광,도시공원,106919
311,서울특별시,서초구,뉴코아아울렛강남점,서울 서초구 잠원로 69-0,쇼핑,대형마트,106755
312,충청남도,당진시,당진버스터미널,충남 당진시 밤절로 149-0,기타관광,교통시설,106146
313,인천광역시,중구,하나개해수욕장,인천 중구,자연관광,자연경관(하천/해양),106110
314,부산광역시,해운대구,반여농산물도매시장,부산 해운대구 수영강변대로 626-0,쇼핑,시장,105990
315,인천광역시,연수구,트리플스트리트A동,인천 연수구 송도과학로16번길 33-1,쇼핑,쇼핑몰,105352
316,서울특별시,마포구,망원시장,서울 마포구 포은로8길 14-0,쇼핑,시장,104769
317,울산광역시,울주군,간절곶,울산 울주군,기타관광,기타관광,104768
318,강원특별자치도,속초시,동명항,강원 속초시 동명항길 50-0,자연관광,자연경관(하천/해양),104702
319,경기도,시흥시,삼미시장,경기 시흥시 삼미시장2길 29-0,쇼핑,시장,104646
320,경상남도,창원시 마산회원구,마산역,경남 창원시 마산회원구 마산역광장로 18-0,기타관광,교통시설,104188
321,제주특별자치도,제주시,곽지해수욕장,제주 제주시,자연관광,자연경관(하천/해양),104057
322,부산광역시,중구,국제시장,부산 중구 국제시장2길 25-0,쇼핑,시장,103677
323,경상남도,거제시,매미성,경남 거제시 복항길 29-0,역사관광,역사유적지,103524
324,제주특별자치도,서귀포시,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,기타관광,103239
325,인천광역시,서구,청라호수공원,인천 서구 크리스탈로 59-0,문화관광,도시공원,103201
326,강원특별자치도,강릉시,경포대,강원 강릉시 경포로 365-0,역사관광,역사유적지,102924
327,경상남도,창원시 의창구,창원중앙역,경남 창원시 의창구 상남로 381-0,기타관광,교통시설,102832
328,제주특별자치도,서귀포시,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,문화관광,전시시설,102370
329,경기도,수원시 팔달구,뉴코아아울렛동수원점,경기 수원시 팔달구 인계로 154-0,쇼핑,대형마트,102015
330,서울특별시,송파구,잠실야구장,서울 송파구 올림픽로 25-0,문화관광,레저스포츠시설,101934
331,경기도,용인시 기흥구,골드CC,경기 용인시 기흥구 기흥단지로 398-0,레저스포츠,육상레저스포츠,101908
332,서울특별시,강북구,북서울꿈의숲,서울 강북구 월계로 173-0,문화관광,도시공원,101681
333,대구광역시,달서구,이월드,대구 달서구 두류공원로 200-0,문화관광,테마공원,101259
334,대전광역시,중구,서대전역,대전 중구 오류로 23-0,기타관광,교통시설,100650
335,경기도,광주시,남한산성,경기 광주시 남한산성로 784-16,역사관광,역사유적지,100462
336,전라남도,여수시,향일암,전남 여수시 향일암로 1-0,역사관광,종교성지,99909
337,대전광역시,중구,대전오월드,대전 중구 사정공원로 70-0,문화관광,테마공원,99416
338,서울특별시,광진구,롯데백화점건대스타시티점,서울 광진구 능동로 92-0,쇼핑,백화점,99069
339,서울특별시,강북구,롯데백화점미아점,서울 강북구 도봉로 62-0,쇼핑,백화점,98897
340,충청북도,청주시 흥덕구,롯데아울렛청주점,충북 청주시 흥덕구 2순환로 1004-0,쇼핑,쇼핑몰,98851
341,경기도,성남시 분당구,NC백화점야탑점,경기 성남시 분당구 야탑로81번길 11-0,쇼핑,백화점,98820
342,대구광역시,달성군,옥연지송해공원,대구 달성군,문화관광,도시공원,98783
343,경기도,포천시,국립수목원,경기 포천시 광릉수목원로 415-0,문화관광,테마공원,98578
344,강원특별자치도,속초시,속초아이대관람차,강원 속초시 청호해안길 2-0,기타관광,기타관광,98333
345,경기도,부천시,뉴코아아울렛부천점,경기 부천시 송내대로 239-0,쇼핑,대형마트,98115
346,경기도,성남시 중원구,모란민속5일장,경기 성남시 중원구 둔촌대로 68-0,쇼핑,시장,97994
347,강원특별자치도,원주시,오크밸리CC,강원 원주시 월송석화로 950-0,레저스포츠,육상레저스포츠,97467
348,충청북도,단양군,만천하스카이워크,충북 단양군 옷바위길 10-0,문화관광,랜드마크관광,97031
349,인천광역시,강화군,보문사,인천 강화군 삼산남로828번길 44-0,역사관광,종교성지,96958
350,서울특별시,관악구,롯데백화점관악점,서울 관악구 봉천로 209-0,쇼핑,백화점,96823
351,세종특별자치시,세종특별자치시,국립세종수목원,세종시   수목원로 136-0,문화관광,테마공원,96029
352,강원특별자치도,양양군,낙산해변,강원 양양군 해맞이길 59-0,자연관광,자연경관(하천/해양),95838
353,강원특별자치도,평창군,대관령양떼목장,강원 평창군 대관령마루길 483-32,기타관광,기타관광,95633
354,서울특별시,송파구,가든파이브툴,서울 송파구 충민로 10-0,쇼핑,쇼핑몰,95073
355,전라남도,완도군,완도항여객선터미널,전남 완도군 장보고대로 339-0,기타관광,교통시설,94874
356,경기도,안산시 단원구,NC백화점고잔점,경기 안산시 단원구 광덕대로 194-0,쇼핑,백화점,94606
357,충청남도,예산군,수덕사,충남 예산군 수덕사안길 79-0,역사관광,종교성지,94400
358,경기도,부천시,웅진플레이도시,경기 부천시 조마루로 2-0,문화관광,테마공원,94296
359,서울특별시,동대문구,경동시장,서울 동대문구 고산자로36길 3-0,쇼핑,시장,94200
360,서울특별시,구로구,현대백화점디큐브시티점,서울 구로구 경인로 662-0,쇼핑,백화점,94043
361,충청남도,아산시,온양온천역,충남 아산시 온천대로 1496-0,기타관광,교통시설,93821
362,경기도,포천시,포천아트밸리,경기 포천시 아트밸리로 234-0,문화관광,공연시설,93577
363,경상남도,하동군,화개장터,경남 하동군 쌍계로 17-0,쇼핑,시장,93526
364,충청남도,예산군,예당호출렁다리,충남 예산군,기타관광,기타관광,93174
365,경기도,이천시,지산포레스트리조트스키장,경기 이천시 지산로 267-0,레저스포츠,육상레저스포츠,93145
366,충청북도,제천시,청풍호반케이블카,충북 제천시 문화재길 166-0,기타관광,기타관광,93068
367,경기도,안산시 단원구,아일랜드CC,경기 안산시 단원구 대선로 466-0,레저스포츠,육상레저스포츠,93042
368,경기도,용인시 기흥구,태광CC,경기 용인시 기흥구 흥덕4로 77-0,레저스포츠,육상레저스포츠,92701
369,충청남도,보령시,대천항,충남 보령시,자연관광,자연경관(하천/해양),92630
370,광주광역시,광산구,롯데아울렛광주수완점,광주 광산구 장신로 98-0,쇼핑,쇼핑몰,92318
371,제주특별자치도,제주시,한라산둘레길사려니숲길,제주 제주시,레저스포츠,기타레저스포츠,92090
372,충청남도,서산시,서산공용버스터미널,충남 서산시 안견로 190-0,기타관광,교통시설,92069
373,서울특별시,은평구,NC백화점불광점,서울 은평구 불광로 20-0,쇼핑,백화점,92041
374,광주광역시,동구,롯데백화점광주점,광주 동구 독립로 268-0,쇼핑,백화점,91793
375,경기도,안산시 상록구,안산버스터미널,경기 안산시 상록구 항가울로 410-0,기타관광,교통시설,91438
376,경기도,화성시,전곡항,경기 화성시,자연관광,자연경관(하천/해양),91312
377,경상북도,경주시,국립경주박물관,경북 경주시 일정로 186-0,문화관광,전시시설,91201
378,제주특별자치도,서귀포시,아쿠아플라넷제주,제주 서귀포시 섭지코지로 95-0,문화관광,테마공원,91062
379,충청북도,청주시 청원구,오창호수공원,충북 청주시 청원구 오창공원로 311-0,문화관광,도시공원,90949
380,제주특별자치도,제주시,스누피가든,제주 제주시 금백조로 930-0,기타관광,기타관광,90746
381,부산광역시,중구,자갈치시장,부산 중구 자갈치해안로 52-0,쇼핑,시장,90519
382,전라남도,광양시,LF스퀘어광양점,전남 광양시 순광로 466-0,쇼핑,쇼핑몰,90310
383,경상북도,경주시,석굴암,경북 경주시 석굴로 238-0,역사관광,역사유적지,90073
384,강원특별자치도,고성군,아야진해수욕장,강원 고성군,자연관광,자연경관(하천/해양),89951
385,전북특별자치도,군산시,선유도해수욕장,전북 군산시 선유도1길 235-0,자연관광,자연경관(하천/해양),89917
386,충청북도,청주시 흥덕구,청주고속버스임시터미널,충북 청주시 흥덕구 2순환로 1228-0,기타관광,교통시설,89860
387,경기도,시흥시,시흥갯골생태공원,경기 시흥시 동서로 287-0,문화관광,도시공원,89735
388,경기도,수원시 팔달구,수원월드컵경기장,경기 수원시 팔달구 월드컵로 310-0,문화관광,레저스포츠시설,89734
389,경기도,용인시 기흥구,리빙파워센터,경기 용인시 기흥구 신고매로 59-0,쇼핑,쇼핑몰,89695
390,인천광역시,남동구,모래내시장,인천 남동구 호구포로 818-0,쇼핑,시장,89500
391,서울특별시,종로구,팔각정북악스카이,서울 종로구 북악산로 267-0,문화관광,랜드마크관광,89319
392,경기도,평택시,통복시장,경기 평택시 통복시장로25번길 10-0,쇼핑,시장,89040
393,서울특별시,송파구,잠실한강공원,서울 송파구 한가람로 65-0,문화관광,도시공원,88983
394,경기도,용인시 기흥구,수원CC,경기 용인시 기흥구 중부대로 495-0,레저스포츠,육상레저스포츠,88945
395,경기도,오산시,오산오색시장,경기 오산시 오산로278번길 10-0,쇼핑,시장,88793
396,대전광역시,대덕구,신탄진역,대전 대덕구,기타관광,교통시설,88690
397,경기도,고양시 일산서구,아쿠아플라넷일산,경기 고양시 일산서구 한류월드로 282-0,문화관광,테마공원,88496
398,전라남도,여수시,아쿠아플라넷여수,전남 여수시 오동도로 61-11,문화관광,테마공원,88309
399,제주특별자치도,제주시,비자림,제주 제주시 비자숲길 55-0,자연관광,자연공원,88301
400,전북특별자치도,전주시 덕진구,전주고속버스터미널,전북 전주시 덕진구 가리내로 70-0,기타관광,교통시설,88091
401,서울특별시,중구,두산타워,서울 중구 장충단로 275-0,쇼핑,쇼핑몰,88054
402,전북특별자치도,전주시 완산구,롯데백화점전주점,전북 전주시 완산구 온고을로 2-0,쇼핑,백화점,88044
403,경기도,파주시,서원힐스CC,경기 파주시 서원길 333-0,레저스포츠,육상레저스포츠,87897
404,전북특별자치도,정읍시,정읍역,전북 정읍시 서부산업도로 305-0,기타관광,교통시설,87863
405,경기도,화성시,융릉과건릉,경기 화성시 효행로481번길 21-0,역사관광,역사유적지,87749
406,부산광역시,북구,구포역,부산 북구 구포만세길 82-0,기타관광,교통시설,87610
407,인천광역시,연수구,트리플스트리트C동,인천 연수구 송도과학로16번길 33-3,쇼핑,쇼핑몰,87497
408,대전광역시,대덕구,오정농수산물도매시장,대전 대덕구 한밭대로 987-0,쇼핑,시장,87411
409,서울특별시,송파구,롯데백화점에비뉴엘월드타워점,서울 송파구 올림픽로 300-0,쇼핑,백화점,87389
410,인천광역시,중구,삼목선착장,인천 중구 영종해안북로847번길 55-0,기타관광,교통시설,87078
411,강원특별자치도,홍천군,홍천종합버스터미널,강원 홍천군 홍천로 301-0,기타관광,교통시설,86848
412,경기도,파주시,임진각,경기 파주시 임진각로 164-0,기타관광,기타관광,86762
413,서울특별시,노원구,2001아울렛중계점,서울 노원구 동일로204가길 46-0,쇼핑,대형마트,86725
414,충청남도,태안군,만리포해수욕장,충남 태안군 만리포2길 138-0,자연관광,자연경관(하천/해양),86597
414,서울특별시,송파구,가락몰,서울 송파구 양재대로 932-0,쇼핑,시장,86597
416,강원특별자치도,평창군,월정사,강원 평창군 오대산로 374-8,역사관광,종교성지,86398
417,경상북도,경주시,문무대왕릉,경북 경주시,역사관광,역사유적지,86385
418,경기도,파주시,프로방스,경기 파주시 새오리로 69-0,기타관광,기타관광,86228
419,전라남도,목포시,목포해상케이블카북항승강장,전남 목포시 해양대학로 240-0,기타관광,기타관광,86068
420,충청북도,충주시,충주공용버스터미널,충북 충주시 봉계1길 49-0,기타관광,교통시설,86028
421,대구광역시,북구,롯데백화점대구점,대구 북구 태평로 161-0,쇼핑,백화점,85953
422,충청남도,공주시,공주종합버스터미널,충남 공주시 신관로 74-0,기타관광,교통시설,85758
423,충청북도,제천시,제천역,충북 제천시 의림대로 1-0,기타관광,교통시설,85486
424,강원특별자치도,고성군,고성통일전망대,강원 고성군 금강산로 481-0,문화관광,랜드마크관광,85420
425,강원특별자치도,정선군,강원랜드,강원 정선군 하이원길 265-0,문화관광,복합관광시설,85313
426,경기도,평택시,AK플라자평택,경기 평택시 평택로 51-0,쇼핑,백화점,84851
427,울산광역시,남구,롯데백화점울산점,울산 남구 삼산로 288-0,쇼핑,백화점,84376
428,서울특별시,금천구,마리오아울렛3관,서울 금천구 벚꽃로 266-0,쇼핑,쇼핑몰,84160
429,서울특별시,성동구,마장축산물시장,서울 성동구 마장로31길 40-0,쇼핑,시장,84082
430,인천광역시,강화군,대룡시장,인천 강화군 대룡안길 60-0,쇼핑,시장,84048
431,경상남도,창원시 마산회원구,마산시외버스터미널,경남 창원시 마산회원구 3·15대로 756-0,기타관광,교통시설,84039
432,부산광역시,해운대구,신세계센텀시티몰,부산 해운대구 센텀4로 15-0,쇼핑,백화점,83838
433,경기도,광명시,광명스피돔,경기 광명시 광명로 721-0,레저스포츠,육상레저스포츠,83587
434,부산광역시,동래구,메가마트동래점,부산 동래구 충렬대로 197-0,쇼핑,대형마트,83343
435,경기도,광명시,AK플라자광명,경기 광명시 양지로 17-0,쇼핑,백화점,83303
436,강원특별자치도,정선군,정선아리랑시장,강원 정선군 봉양7길 39-0,쇼핑,시장,83260
437,충청남도,아산시,신정호수공원,충남 아산시,문화관광,도시공원,83232
438,충청북도,청주시 상당구,청남대,충북 청주시 상당구 청남대길 646-0,기타관광,기타관광,82951
439,경상북도,경주시,경주시외버스터미널,경북 경주시 강변로 184-0,기타관광,교통시설,82914
440,서울특별시,송파구,롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,문화관광,테마공원,82474
441,인천광역시,연수구,트리플스트리트D동,인천 연수구 송도과학로16번길 33-4,쇼핑,쇼핑몰,82383
442,경기도,화성시,기흥CC,경기 화성시 풀무골로106번길 244-0,레저스포츠,육상레저스포츠,82209
443,경기도,성남시 분당구,2001아울렛분당점,경기 성남시 분당구 미금일로154번길 20-0,쇼핑,대형마트,81822
444,경기도,의정부시,의정부제일시장,경기 의정부시 태평로73번길 20-0,쇼핑,시장,81788
445,경기도,용인시 기흥구,88CC,경기 용인시 기흥구 석성로521번길 169-0,레저스포츠,육상레저스포츠,81509
446,경기도,용인시 처인구,코리아CC,경기 용인시 처인구 기흥단지로 579-0,레저스포츠,육상레저스포츠,81393
447,경기도,광주시,뉴서울CC,경기 광주시 삼지곡길 95-0,레저스포츠,육상레저스포츠,81227
448,서울특별시,송파구,가든파이브웍스,서울 송파구 충민로 52-0,쇼핑,쇼핑몰,81055
449,전라남도,여수시,여수엑스포역,전남 여수시 망양로 2-0,기타관광,교통시설,80890
450,경기도,용인시 처인구,플라자CC용인,경기 용인시 처인구 봉무로153번길 79-0,레저스포츠,육상레저스포츠,80714
451,강원특별자치도,철원군,고석정국민관광지,강원 철원군 창동로 2386-0,문화관광,복합관광시설,80579
452,강원특별자치도,양양군,휴휴암,강원 양양군 광진2길 3-16,역사관광,종교성지,80545
453,경기도,평택시,안중공용버스터미널,경기 평택시 안현로서9길 14-4,기타관광,교통시설,80402
454,대구광역시,북구,대구농수산물도매시장,대구 북구 매천로18길 34-0,쇼핑,시장,80363
455,광주광역시,서구,김대중컨벤션센터,광주 서구 상무누리로 30-0,문화관광,전시시설,80082
456,충청남도,천안시 서북구,모다아울렛천안아산점,충남 천안시 서북구 공원로 196-0,쇼핑,쇼핑몰,80036
457,대전광역시,유성구,대전월드컵경기장,대전 유성구 월드컵대로 32-0,문화관광,레저스포츠시설,79706
458,충청남도,홍성군,남당항,충남 홍성군 남당항로435번길 1-0,자연관광,자연경관(하천/해양),79702
459,대전광역시,유성구,NC백화점대전유성점,대전 유성구 계룡로 119-0,쇼핑,백화점,79253
460,경상북도,안동시,안동하회마을,경북 안동시 하회종가길 2-1,역사관광,역사유적지,79147
461,충청북도,단양군,도담삼봉,충북 단양군 삼봉로 644-0,기타관광,기타관광,78921
462,제주특별자치도,서귀포시,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,기타관광,78762
463,제주특별자치도,서귀포시,카멜리아힐,제주 서귀포시 병악로 166-0,문화관광,테마공원,78077
464,경기도,여주시,신라CC,경기 여주시 신라그린길 84-0,레저스포츠,육상레저스포츠,78061
465,강원특별자치도,춘천시,춘천삼악산호수케이블카,강원 춘천시 스포츠타운길 245-0,기타관광,기타관광,77991
466,충청남도,당진시,장고항,충남 당진시,자연관광,자연경관(하천/해양),77764
467,경상남도,창원시 의창구,창원역,경남 창원시 의창구 의창대로 67-0,기타관광,교통시설,77520
468,강원특별자치도,원주시,센추리21CC,강원 원주시 궁말길 193-0,레저스포츠,육상레저스포츠,77428
469,경기도,용인시 처인구,아시아나CC,경기 용인시 처인구 양대로 290-0,레저스포츠,육상레저스포츠,77219
470,경기도,안산시 단원구,롯데백화점안산점,경기 안산시 단원구 고잔1길 12-0,쇼핑,백화점,77193
471,경기도,양주시,레이크우드CC,경기 양주시 만송로 244-0,레저스포츠,육상레저스포츠,76990
472,충청북도,청주시 흥덕구,떼제베CC,충북 청주시 흥덕구 동림2길 149-0,레저스포츠,육상레저스포츠,76807
473,인천광역시,중구,인천항연안여객터미널,인천 중구 연안부두로 70-0,기타관광,교통시설,76496
474,강원특별자치도,춘천시,춘천역,강원 춘천시 공지로 591-0,기타관광,교통시설,76273
475,서울특별시,중구,밀리오레동대문점,서울 중구 장충단로 263-0,쇼핑,쇼핑몰,76237
476,경기도,양평군,용문역,경기 양평군 용문역길 21-0,기타관광,교통시설,76214
477,대구광역시,달서구,모다아울렛대구점,대구 달서구 달서대로 411-0,쇼핑,쇼핑몰,76210
478,부산광역시,기장군,일광해수욕장,부산 기장군 삼성3길 0-0,자연관광,자연경관(하천/해양),76147
479,경상남도,남해군,보리암,경남 남해군 보리암로 665-0,역사관광,종교성지,76089
480,전라남도,여수시,여수공항,전남 여수시 여순로 386-0,기타관광,교통시설,76021
481,충청남도,서천군,서천특화시장,충남 서천군 충절로 42-0,쇼핑,시장,75981
482,경기도,고양시 덕양구,서오릉,경기 고양시 덕양구 서오릉로 334-92,역사관광,역사유적지,75912
483,인천광역시,중구,왕산해수욕장,인천 중구,자연관광,자연경관(하천/해양),75660
484,부산광역시,동구,부산진시장,부산 동구 진시장로 24-0,쇼핑,시장,75536
485,경기도,고양시 덕양구,고양CC,경기 고양시 덕양구 흥도로 304-23,레저스포츠,육상레저스포츠,75485
486,서울특별시,강남구,봉은사,서울 강남구 봉은사로 531-0,역사관광,종교성지,75321
487,경기도,포천시,베어크리크GC,경기 포천시 달인동로 35-0,레저스포츠,육상레저스포츠,75268
487,충청북도,제천시,의림지,충북 제천시,자연관광,자연경관(하천/해양),75268
489,경기도,안성시,신안CC,경기 안성시 개울말길 149-0,레저스포츠,육상레저스포츠,75033
490,서울특별시,구로구,고척스카이돔,서울 구로구 경인로 430-0,문화관광,레저스포츠시설,75013
491,경기도,용인시 처인구,해솔리아CC,경기 용인시 처인구 백자로297번길 74-0,레저스포츠,육상레저스포츠,74987
492,인천광역시,서구,베어즈베스트청라GC,인천 서구 청라대로316번길 45-0,레저스포츠,육상레저스포츠,74962
493,강원특별자치도,동해시,묵호항,강원 동해시,자연관광,자연경관(하천/해양),74933
494,부산광역시,부산진구,부산시민공원,부산 부산진구 시민공원로 73-0,문화관광,도시공원,74903
495,울산광역시,동구,대왕암공원,울산 동구 등대로 95-0,문화관광,도시공원,74895
496,강원특별자치도,춘천시,남춘천역,강원 춘천시 영서로 2260-0,기타관광,교통시설,74678
497,전북특별자치도,부안군,채석강,전북 부안군,기타관광,기타관광,74674
498,경기도,수원시 팔달구,CGV동수원,경기 수원시 팔달구 권광로 181-0,문화관광,공연시설,74523
499,울산광역시,남구,울산대공원,울산 남구 대공원로 94-0,문화관광,테마공원,74519
500,제주특별자치도,서귀포시,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,기타관광,74509
